amount,origin_country,destination_country,transaction_type,time_of_day,customer_age,account_age_days,num_prev_flags,is_high_risk_country,label
761.23,USA,USA,deposit,Evening (18–22),62,1027,1,False,0
4230.06,Iran,Germany,deposit,Evening (18–22),39,1575,1,True,1
1024.49,India,Russia,transfer,Afternoon (12–18),18,1689,0,False,0
1633.11,USA,USA,withdrawal,Morning (6–12),67,1326,1,False,0
1234.04,USA,Germany,deposit,Evening (18–22),21,270,0,False,0
1009.59,Iran,Germany,withdrawal,Morning (6–12),53,965,0,True,1
8735.2,Russia,India,withdrawal,Night (22–6),25,993,0,True,1
1682.31,India,Germany,deposit,Evening (18–22),42,988,0,False,0
13094.96,Iran,Iran,deposit,Morning (6–12),45,1708,0,True,1
17520.56,Iran,USA,transfer,Afternoon (12–18),69,894,0,True,1
4234.53,Russia,USA,withdrawal,Night (22–6),55,1220,0,True,1
771.59,India,USA,deposit,Night (22–6),53,1622,1,False,1
2346.41,Iran,Germany,deposit,Night (22–6),53,679,0,True,1
7990.82,Russia,Germany,withdrawal,Night (22–6),77,356,0,True,1
2289.51,India,USA,deposit,Afternoon (12–18),60,894,1,False,0
455.19,Germany,Russia,withdrawal,Afternoon (12–18),77,558,0,False,0
4068.5,USA,Russia,deposit,Evening (18–22),58,1897,1,False,0
9325.55,Russia,Iran,withdrawal,Afternoon (12–18),63,1326,0,True,1
7946.37,USA,India,deposit,Afternoon (12–18),21,908,0,False,0
962.61,Germany,Iran,deposit,Night (22–6),30,1429,0,False,1
5585.38,Iran,USA,transfer,Afternoon (12–18),55,1965,0,True,1
1245.54,Iran,USA,withdrawal,Night (22–6),79,1428,1,True,1
1230.83,India,USA,transfer,Morning (6–12),62,363,0,False,0
10360.22,Russia,India,deposit,Morning (6–12),42,1056,1,True,1
1436.2,Russia,Germany,withdrawal,Morning (6–12),20,1296,0,True,1
1527.52,India,India,withdrawal,Morning (6–12),72,1673,0,False,0
3.27,USA,Iran,deposit,Morning (6–12),49,1104,0,False,0
10226.9,Iran,Germany,deposit,Morning (6–12),56,911,1,True,1
7865.4,Iran,Germany,deposit,Morning (6–12),18,379,1,True,1
4935.3,Russia,Iran,deposit,Night (22–6),28,203,0,True,1
6936.79,Russia,Germany,withdrawal,Night (22–6),19,145,0,True,1
824.66,India,Russia,transfer,Night (22–6),22,1748,1,False,1
3065.43,Germany,Iran,withdrawal,Night (22–6),73,390,0,False,1
2163.3,USA,Iran,withdrawal,Afternoon (12–18),39,1408,0,False,0
492.35,Germany,Russia,withdrawal,Afternoon (12–18),79,1719,2,False,0
3328.93,Germany,India,withdrawal,Evening (18–22),63,1812,1,False,0
12675.09,Russia,India,deposit,Afternoon (12–18),78,105,0,True,1
204.42,Russia,India,transfer,Night (22–6),30,1980,0,True,1
1722.75,Russia,Germany,withdrawal,Night (22–6),65,785,0,True,1
1163.07,Germany,Russia,withdrawal,Morning (6–12),40,1134,0,False,0
1360.01,USA,Iran,transfer,Morning (6–12),64,1282,1,False,0
11953.51,Russia,Iran,deposit,Evening (18–22),48,101,1,True,1
3156.21,Iran,Iran,withdrawal,Afternoon (12–18),52,1456,1,True,1
3139.6,USA,Germany,deposit,Night (22–6),55,1271,1,False,1
7147.59,Iran,Germany,withdrawal,Afternoon (12–18),58,481,1,True,1
839.09,USA,India,withdrawal,Evening (18–22),52,940,0,False,0
3339.98,Russia,Germany,transfer,Morning (6–12),79,1808,1,True,1
2810.46,India,India,transfer,Night (22–6),62,396,0,False,1
4542.99,Russia,India,deposit,Morning (6–12),78,855,0,True,1
38617.65,Germany,Iran,withdrawal,Night (22–6),30,1643,0,False,1
7336.41,Germany,Germany,deposit,Morning (6–12),71,699,1,False,0
2536.37,USA,India,transfer,Morning (6–12),24,1613,0,False,0
8788.33,Germany,Russia,transfer,Evening (18–22),22,1365,0,False,0
935.92,Russia,Russia,transfer,Afternoon (12–18),75,1351,0,True,1
154.69,Iran,Germany,transfer,Morning (6–12),46,1077,0,True,1
1143.6,Russia,Iran,transfer,Night (22–6),25,139,2,True,1
2080.7,USA,Iran,deposit,Afternoon (12–18),25,81,1,False,0
3572.68,Germany,India,deposit,Afternoon (12–18),71,1992,0,False,0
4774.24,Iran,Germany,transfer,Morning (6–12),24,1343,0,True,1
12073.49,India,Russia,withdrawal,Morning (6–12),36,1497,0,False,1
3565.26,Iran,India,withdrawal,Morning (6–12),78,496,1,True,1
3478.51,Iran,India,withdrawal,Afternoon (12–18),56,1312,1,True,1
257.75,Russia,USA,withdrawal,Evening (18–22),40,1377,3,True,1
177.68,India,Germany,withdrawal,Morning (6–12),53,1704,0,False,0
4005.44,USA,India,transfer,Afternoon (12–18),59,1962,0,False,0
2882.86,USA,Russia,deposit,Afternoon (12–18),49,847,1,False,0
9137.36,Iran,USA,transfer,Night (22–6),79,1391,1,True,1
875.81,Iran,Russia,withdrawal,Morning (6–12),62,816,0,True,1
126.44,Germany,Iran,withdrawal,Evening (18–22),21,585,0,False,0
2980.45,India,USA,deposit,Night (22–6),47,958,1,False,1
1355.62,Iran,USA,transfer,Morning (6–12),68,1475,0,True,1
254.44,Germany,India,deposit,Night (22–6),59,288,0,False,1
6447.62,India,Iran,withdrawal,Morning (6–12),56,1678,0,False,0
591.63,USA,India,withdrawal,Night (22–6),22,1792,0,False,1
4686.54,Germany,Germany,deposit,Evening (18–22),20,94,0,False,0
1649.82,India,Russia,withdrawal,Night (22–6),39,192,0,False,1
952.75,Germany,Russia,transfer,Night (22–6),45,1217,0,False,1
2388.18,Iran,India,withdrawal,Night (22–6),39,1731,2,True,1
8083.47,Russia,Russia,withdrawal,Morning (6–12),39,68,0,True,1
2488.67,USA,Russia,transfer,Morning (6–12),51,694,0,False,0
6946.89,Iran,Germany,withdrawal,Evening (18–22),46,349,1,True,1
670.44,Iran,Iran,deposit,Night (22–6),60,389,0,True,1
7408.99,India,USA,deposit,Afternoon (12–18),59,298,0,False,0
1352.05,Germany,India,withdrawal,Night (22–6),77,353,0,False,1
5656.6,USA,India,transfer,Afternoon (12–18),72,355,0,False,0
4171.04,Iran,Germany,transfer,Afternoon (12–18),30,1640,1,True,1
13235.58,India,Germany,deposit,Night (22–6),24,286,0,False,1
2449.58,USA,USA,withdrawal,Afternoon (12–18),27,229,0,False,0
342.28,Germany,Iran,transfer,Afternoon (12–18),45,1491,1,False,0
96.71,Iran,India,transfer,Night (22–6),21,639,0,True,1
8768.23,Iran,Germany,deposit,Morning (6–12),76,1157,1,True,1
3719.42,Iran,India,deposit,Night (22–6),49,1425,0,True,1
7463.7,USA,Russia,transfer,Evening (18–22),39,934,0,False,0
1335.64,USA,India,deposit,Afternoon (12–18),37,193,0,False,0
2116.24,USA,Iran,transfer,Evening (18–22),65,1166,1,False,0
152.83,USA,Iran,withdrawal,Afternoon (12–18),37,644,0,False,0
16284.49,India,India,deposit,Morning (6–12),23,1602,0,False,1
5511.11,Russia,Russia,deposit,Afternoon (12–18),26,135,0,True,1
13530.64,India,Iran,withdrawal,Night (22–6),45,728,0,False,1
1542.8,Iran,Germany,transfer,Afternoon (12–18),30,393,1,True,1
4726.84,India,India,transfer,Evening (18–22),48,1074,1,False,0
5673.79,Germany,Russia,deposit,Night (22–6),56,689,2,False,1
1910.33,USA,Germany,transfer,Evening (18–22),67,1182,0,False,0
9422.97,Germany,India,transfer,Morning (6–12),31,1536,0,False,0
14702.57,Germany,Russia,withdrawal,Evening (18–22),39,728,0,False,1
10807.82,Iran,Germany,withdrawal,Evening (18–22),79,1849,0,True,1
6717.46,USA,Iran,withdrawal,Evening (18–22),54,1252,0,False,0
1624.94,Germany,India,deposit,Night (22–6),71,776,1,False,1
1653.76,Iran,India,withdrawal,Morning (6–12),62,1673,0,True,1
16533.12,USA,Iran,withdrawal,Morning (6–12),41,1574,2,False,1
51.69,Russia,USA,transfer,Morning (6–12),25,990,0,True,1
6294.79,Iran,Germany,withdrawal,Evening (18–22),32,1473,0,True,1
6125.07,India,Iran,deposit,Night (22–6),68,1279,0,False,1
4873.43,USA,India,withdrawal,Night (22–6),58,959,0,False,1
23080.57,Germany,Germany,deposit,Night (22–6),23,238,0,False,1
1868.96,Germany,Germany,transfer,Evening (18–22),40,1298,1,False,0
2077.36,India,USA,transfer,Morning (6–12),42,1341,0,False,0
411.15,India,India,withdrawal,Evening (18–22),48,1119,1,False,0
2924.14,Germany,Russia,transfer,Night (22–6),63,1921,0,False,1
1512.62,USA,USA,withdrawal,Evening (18–22),46,1206,1,False,0
2103.3,Iran,USA,transfer,Afternoon (12–18),40,520,0,True,1
8996.09,India,Russia,deposit,Morning (6–12),27,1488,0,False,0
13704.25,India,Russia,transfer,Morning (6–12),26,732,0,False,1
1027.34,India,USA,withdrawal,Night (22–6),66,1271,0,False,1
2330.13,Russia,Germany,withdrawal,Evening (18–22),30,1482,0,True,1
13199.43,USA,Iran,withdrawal,Night (22–6),49,531,1,False,1
319.01,USA,Iran,deposit,Evening (18–22),66,695,0,False,0
484.54,USA,USA,transfer,Afternoon (12–18),68,1842,0,False,0
888.41,USA,Germany,withdrawal,Morning (6–12),62,1647,1,False,0
4521.97,USA,Russia,deposit,Morning (6–12),58,250,0,False,0
815.37,Germany,USA,deposit,Evening (18–22),18,464,0,False,0
17222.05,India,India,deposit,Morning (6–12),18,309,2,False,1
2959.41,Germany,Germany,transfer,Evening (18–22),54,1676,0,False,0
3480.94,Russia,India,transfer,Night (22–6),57,1145,1,True,1
1416.18,Iran,India,transfer,Afternoon (12–18),35,553,0,True,1
3183.46,India,USA,deposit,Evening (18–22),53,1192,0,False,0
5422.27,Russia,Germany,transfer,Afternoon (12–18),48,696,1,True,1
6955.07,Germany,India,withdrawal,Night (22–6),71,1076,0,False,1
7009.44,Iran,Germany,deposit,Night (22–6),18,1470,2,True,1
4312.46,Russia,Iran,transfer,Night (22–6),64,761,0,True,1
11735.81,Iran,India,deposit,Evening (18–22),69,377,2,True,1
8502.5,Russia,India,deposit,Afternoon (12–18),53,1290,0,True,1
7074.46,Germany,Germany,transfer,Afternoon (12–18),74,794,0,False,0
286.06,Iran,Iran,deposit,Morning (6–12),26,963,0,True,1
34.51,Russia,India,transfer,Evening (18–22),39,212,0,True,1
1194.12,Germany,USA,transfer,Morning (6–12),73,537,0,False,0
5446.14,India,Germany,transfer,Morning (6–12),45,227,0,False,0
2648.32,Germany,Germany,deposit,Evening (18–22),43,1735,0,False,0
2574.22,Germany,India,deposit,Morning (6–12),69,1176,1,False,0
10796.19,India,Iran,transfer,Morning (6–12),27,1978,0,False,1
11295.85,Germany,India,deposit,Morning (6–12),73,1599,1,False,1
11994.12,India,Russia,transfer,Night (22–6),64,410,0,False,1
1883.5,India,India,withdrawal,Evening (18–22),20,854,0,False,0
5872.97,India,Russia,deposit,Night (22–6),19,1568,2,False,1
1584.75,Russia,USA,deposit,Morning (6–12),71,1059,1,True,1
1057.37,Iran,Germany,withdrawal,Morning (6–12),54,1357,2,True,1
1020.58,Russia,Germany,withdrawal,Night (22–6),73,1667,1,True,1
2093.57,India,Iran,withdrawal,Morning (6–12),48,221,0,False,0
2810.22,Iran,India,transfer,Evening (18–22),50,1429,1,True,1
8887.78,Iran,USA,transfer,Afternoon (12–18),49,554,0,True,1
638.55,India,Russia,withdrawal,Night (22–6),60,1089,1,False,1
6638.73,Iran,Iran,transfer,Afternoon (12–18),29,1123,1,True,1
3790.61,Iran,USA,deposit,Afternoon (12–18),75,318,0,True,1
1698.0,Russia,USA,withdrawal,Afternoon (12–18),20,134,1,True,1
3394.44,Iran,Russia,deposit,Night (22–6),72,1769,2,True,1
1782.96,India,Russia,transfer,Morning (6–12),78,342,0,False,0
4532.72,USA,Germany,withdrawal,Evening (18–22),65,1108,0,False,0
2844.43,USA,India,transfer,Morning (6–12),43,1160,1,False,0
898.06,USA,Iran,deposit,Evening (18–22),31,1706,2,False,0
619.79,India,India,transfer,Morning (6–12),29,1790,1,False,0
3955.96,USA,Iran,deposit,Afternoon (12–18),69,336,0,False,0
11635.06,Russia,USA,transfer,Afternoon (12–18),43,1913,0,True,1
2107.65,India,Russia,deposit,Evening (18–22),33,850,1,False,0
6602.54,India,Russia,transfer,Night (22–6),70,65,0,False,1
5374.4,India,USA,withdrawal,Morning (6–12),25,1186,0,False,0
13408.62,Iran,USA,withdrawal,Afternoon (12–18),66,916,0,True,1
8601.32,Iran,Iran,transfer,Evening (18–22),66,1078,0,True,1
4180.53,Iran,USA,deposit,Morning (6–12),45,1902,0,True,1
5350.57,Germany,Iran,transfer,Evening (18–22),24,1090,1,False,0
11432.89,Russia,India,withdrawal,Night (22–6),32,1072,0,True,1
2550.12,India,Russia,deposit,Night (22–6),78,64,0,False,1
1978.52,India,Russia,transfer,Morning (6–12),77,1416,1,False,0
54.35,Iran,Russia,transfer,Night (22–6),58,1471,2,True,1
8759.36,India,India,deposit,Morning (6–12),53,1875,1,False,0
8071.77,India,India,transfer,Morning (6–12),25,1483,1,False,0
551.61,USA,Germany,withdrawal,Night (22–6),27,1571,3,False,1
4300.23,India,Iran,withdrawal,Evening (18–22),32,496,0,False,0
3117.93,Germany,Iran,deposit,Evening (18–22),72,926,0,False,0
631.84,Iran,Germany,transfer,Morning (6–12),79,228,0,True,1
19704.23,Russia,Russia,transfer,Afternoon (12–18),35,1599,0,True,1
1208.42,Russia,Iran,withdrawal,Morning (6–12),63,1621,0,True,1
348.01,USA,Iran,deposit,Evening (18–22),54,797,1,False,0
4517.46,Russia,Russia,deposit,Morning (6–12),58,1264,1,True,1
6713.62,Russia,USA,deposit,Evening (18–22),62,1662,2,True,1
164.91,Iran,USA,withdrawal,Night (22–6),78,1847,0,True,1
5375.23,Iran,Germany,withdrawal,Morning (6–12),74,1554,0,True,1
3799.55,Germany,India,deposit,Morning (6–12),68,270,1,False,0
544.97,USA,Iran,deposit,Night (22–6),60,1223,0,False,1
946.88,Russia,Iran,transfer,Night (22–6),61,1912,0,True,1
4196.35,Germany,Germany,transfer,Afternoon (12–18),52,323,0,False,0
1757.43,USA,Germany,deposit,Night (22–6),19,951,1,False,1
13928.63,Russia,Iran,withdrawal,Afternoon (12–18),72,1792,0,True,1
8539.12,Russia,Russia,withdrawal,Night (22–6),39,1368,0,True,1
20542.38,Iran,Russia,transfer,Evening (18–22),32,1180,1,True,1
1503.3,India,India,deposit,Morning (6–12),54,497,1,False,0
17486.94,USA,Iran,withdrawal,Night (22–6),56,1845,2,False,1
2821.43,Russia,Iran,withdrawal,Evening (18–22),53,396,0,True,1
2134.86,USA,Iran,withdrawal,Night (22–6),22,1074,0,False,1
258.31,Germany,Iran,withdrawal,Morning (6–12),74,345,1,False,0
271.04,Germany,Germany,transfer,Night (22–6),65,787,0,False,1
5888.46,India,USA,withdrawal,Night (22–6),32,1143,0,False,1
3061.79,Russia,Iran,withdrawal,Morning (6–12),44,1457,0,True,1
1284.29,Iran,USA,deposit,Night (22–6),33,1571,0,True,1
4759.2,Russia,Russia,deposit,Morning (6–12),74,480,2,True,1
1457.5,USA,India,transfer,Afternoon (12–18),53,807,1,False,0
4309.39,Germany,Russia,transfer,Night (22–6),55,937,1,False,1
2225.26,USA,Iran,transfer,Evening (18–22),35,1662,0,False,0
8673.65,India,Russia,transfer,Night (22–6),52,1203,1,False,1
8593.37,Germany,Germany,withdrawal,Morning (6–12),42,475,0,False,0
3244.22,Iran,USA,deposit,Morning (6–12),39,986,0,True,1
2160.22,Germany,Iran,withdrawal,Evening (18–22),73,109,0,False,0
2251.47,Russia,Germany,withdrawal,Evening (18–22),48,1070,0,True,1
8192.13,Russia,USA,withdrawal,Morning (6–12),76,167,0,True,1
1988.82,Germany,Germany,deposit,Afternoon (12–18),54,681,0,False,0
1172.66,India,Russia,transfer,Afternoon (12–18),51,880,0,False,0
442.45,Russia,Iran,transfer,Morning (6–12),40,1561,1,True,1
3143.29,Russia,Russia,deposit,Afternoon (12–18),33,581,0,True,1
3290.18,Iran,India,deposit,Evening (18–22),23,1972,0,True,1
9191.39,Germany,Iran,transfer,Afternoon (12–18),76,1733,0,False,0
1250.25,Russia,Russia,withdrawal,Evening (18–22),32,103,0,True,1
2398.18,India,Iran,transfer,Night (22–6),35,1127,1,False,1
8261.88,USA,USA,deposit,Evening (18–22),55,79,2,False,0
8675.67,Germany,Iran,transfer,Night (22–6),30,1063,1,False,1
2427.5,Iran,Iran,transfer,Evening (18–22),41,1156,0,True,1
3072.83,Russia,USA,transfer,Evening (18–22),30,1915,1,True,1
1806.9,India,Russia,deposit,Afternoon (12–18),18,417,0,False,0
13482.21,Germany,Iran,deposit,Evening (18–22),65,414,0,False,1
631.47,India,Germany,transfer,Morning (6–12),53,328,1,False,0
13571.56,India,Iran,transfer,Night (22–6),66,368,1,False,1
5757.95,Iran,Russia,withdrawal,Night (22–6),35,1442,1,True,1
3791.87,Germany,USA,withdrawal,Evening (18–22),65,503,0,False,0
166.02,Russia,Russia,transfer,Morning (6–12),50,645,0,True,1
3227.47,Iran,India,deposit,Evening (18–22),55,1855,0,True,1
2619.12,Russia,Iran,withdrawal,Evening (18–22),60,991,0,True,1
879.03,USA,Iran,transfer,Afternoon (12–18),23,821,1,False,0
5341.53,India,USA,withdrawal,Evening (18–22),34,1195,1,False,0
17728.38,USA,Iran,withdrawal,Evening (18–22),21,1862,0,False,1
4129.84,India,Germany,withdrawal,Afternoon (12–18),31,1223,0,False,0
6272.0,Iran,Germany,deposit,Afternoon (12–18),47,42,0,True,1
354.53,Russia,Russia,transfer,Morning (6–12),63,1722,2,True,1
2703.56,Russia,USA,deposit,Afternoon (12–18),37,478,1,True,1
618.52,Iran,India,deposit,Night (22–6),25,203,1,True,1
4744.02,Germany,Russia,withdrawal,Night (22–6),71,1727,1,False,1
13942.14,USA,USA,transfer,Morning (6–12),19,1185,0,False,1
5420.26,USA,USA,withdrawal,Evening (18–22),54,1593,0,False,0
399.56,Russia,Russia,deposit,Morning (6–12),21,624,2,True,1
2189.94,Russia,Russia,deposit,Afternoon (12–18),27,1950,2,True,1
3999.91,Russia,Iran,transfer,Evening (18–22),37,961,1,True,1
2580.93,Iran,India,deposit,Morning (6–12),77,1928,0,True,1
8968.13,Germany,Germany,deposit,Morning (6–12),73,298,0,False,0
8428.11,USA,Iran,transfer,Night (22–6),70,1304,0,False,1
4731.57,India,USA,withdrawal,Morning (6–12),52,1423,1,False,0
2337.7,Iran,India,transfer,Evening (18–22),65,647,0,True,1
1474.11,USA,India,deposit,Morning (6–12),27,802,0,False,0
559.54,Germany,Russia,transfer,Morning (6–12),45,894,0,False,0
2191.73,Iran,India,withdrawal,Afternoon (12–18),32,555,0,True,1
2665.12,USA,India,deposit,Morning (6–12),53,1645,0,False,0
5632.33,Iran,USA,withdrawal,Evening (18–22),18,917,0,True,1
5367.06,USA,Iran,withdrawal,Night (22–6),39,1559,2,False,1
363.43,USA,India,transfer,Night (22–6),44,701,2,False,1
2514.78,Germany,Russia,withdrawal,Night (22–6),46,207,1,False,1
1003.11,India,Iran,transfer,Night (22–6),32,1720,0,False,1
852.83,Germany,Russia,transfer,Afternoon (12–18),27,1600,0,False,0
8781.06,USA,India,withdrawal,Evening (18–22),37,288,1,False,0
214.1,Iran,Iran,transfer,Afternoon (12–18),39,289,1,True,1
2716.6,Germany,India,transfer,Night (22–6),67,1188,0,False,1
920.84,India,USA,withdrawal,Afternoon (12–18),65,1514,1,False,0
10573.49,USA,Iran,deposit,Morning (6–12),70,1542,1,False,1
4071.38,Germany,Russia,transfer,Evening (18–22),76,672,1,False,0
1315.8,Germany,USA,transfer,Morning (6–12),26,110,2,False,0
3490.07,Germany,Germany,withdrawal,Afternoon (12–18),73,1420,1,False,0
6574.27,Germany,Russia,transfer,Morning (6–12),68,1112,1,False,0
15864.5,Iran,India,withdrawal,Afternoon (12–18),49,1127,2,True,1
1245.17,India,Russia,deposit,Afternoon (12–18),34,1292,0,False,0
10865.76,India,Germany,deposit,Evening (18–22),59,158,0,False,1
13613.59,USA,Russia,withdrawal,Evening (18–22),36,441,0,False,1
12409.79,Russia,USA,deposit,Evening (18–22),57,344,0,True,1
5044.97,Iran,Russia,withdrawal,Night (22–6),44,1427,0,True,1
4968.84,USA,Iran,transfer,Evening (18–22),68,1490,0,False,0
2580.96,USA,Germany,deposit,Morning (6–12),54,1191,0,False,0
6979.66,Germany,Russia,transfer,Evening (18–22),51,484,2,False,0
3788.9,Russia,Germany,transfer,Evening (18–22),64,644,0,True,1
5657.3,Russia,USA,withdrawal,Evening (18–22),66,928,0,True,1
2797.09,Iran,Iran,deposit,Afternoon (12–18),76,932,0,True,1
6574.46,Russia,India,deposit,Afternoon (12–18),27,1062,1,True,1
8699.77,USA,Russia,transfer,Evening (18–22),47,261,0,False,0
791.68,Russia,USA,transfer,Afternoon (12–18),38,640,0,True,1
8946.7,Russia,Germany,withdrawal,Afternoon (12–18),38,759,1,True,1
3885.87,India,Germany,deposit,Night (22–6),71,994,0,False,1
9310.89,USA,USA,withdrawal,Morning (6–12),51,1450,0,False,0
2822.03,Russia,Russia,withdrawal,Afternoon (12–18),26,1802,1,True,1
2382.45,Russia,India,withdrawal,Morning (6–12),51,1787,1,True,1
12329.09,Germany,Russia,deposit,Afternoon (12–18),67,1733,1,False,1
1446.21,Russia,Iran,withdrawal,Evening (18–22),29,911,2,True,1
9296.31,Russia,Russia,deposit,Afternoon (12–18),64,1627,0,True,1
3308.44,India,Iran,withdrawal,Afternoon (12–18),38,347,1,False,0
3608.72,USA,Germany,transfer,Morning (6–12),74,1560,1,False,0
1844.23,Iran,Iran,withdrawal,Evening (18–22),37,551,1,True,1
4255.35,USA,India,withdrawal,Night (22–6),23,1799,1,False,1
1966.78,Germany,USA,deposit,Morning (6–12),67,1140,1,False,0
200.31,USA,Iran,transfer,Evening (18–22),79,1832,0,False,0
1587.26,Russia,Russia,transfer,Evening (18–22),62,745,0,True,1
32.0,Germany,Iran,deposit,Morning (6–12),53,1371,1,False,0
19164.85,USA,Germany,deposit,Afternoon (12–18),29,1386,1,False,1
16869.94,Germany,Iran,transfer,Evening (18–22),58,1413,1,False,1
2513.92,Iran,India,deposit,Night (22–6),48,1294,0,True,1
6516.59,USA,Iran,transfer,Afternoon (12–18),19,1109,1,False,0
2121.76,Russia,India,withdrawal,Morning (6–12),33,1163,0,True,1
5559.9,Germany,Russia,withdrawal,Morning (6–12),18,1102,0,False,0
8184.82,India,Germany,transfer,Morning (6–12),21,1808,0,False,0
14664.37,Germany,USA,transfer,Morning (6–12),64,1069,0,False,1
2555.9,India,Russia,withdrawal,Night (22–6),69,1126,0,False,1
7646.16,Russia,Russia,withdrawal,Night (22–6),18,913,1,True,1
1545.74,Iran,USA,transfer,Evening (18–22),69,231,0,True,1
23194.83,India,Iran,deposit,Night (22–6),64,122,1,False,1
130.54,Iran,Iran,deposit,Morning (6–12),52,1702,0,True,1
4625.76,Germany,Iran,transfer,Night (22–6),30,1086,1,False,1
5386.79,Russia,Germany,deposit,Afternoon (12–18),67,1653,0,True,1
5824.49,India,Russia,withdrawal,Afternoon (12–18),62,448,0,False,0
641.37,Germany,India,withdrawal,Evening (18–22),59,1256,0,False,0
13946.01,USA,USA,deposit,Morning (6–12),48,580,0,False,1
999.48,Germany,Russia,transfer,Night (22–6),37,655,1,False,1
4874.28,Iran,Iran,withdrawal,Evening (18–22),73,874,1,True,1
1259.49,Russia,USA,withdrawal,Evening (18–22),24,1812,1,True,1
1835.19,Russia,India,withdrawal,Night (22–6),74,1908,1,True,1
3953.34,Germany,Russia,deposit,Evening (18–22),57,1974,3,False,0
2699.5,USA,Russia,transfer,Morning (6–12),50,911,1,False,0
873.11,Iran,Germany,deposit,Night (22–6),45,749,1,True,1
937.29,Germany,Russia,transfer,Afternoon (12–18),67,1365,0,False,0
2707.67,Germany,Russia,transfer,Afternoon (12–18),61,973,0,False,0
7079.3,Russia,India,deposit,Night (22–6),67,1522,0,True,1
11412.18,Iran,India,withdrawal,Evening (18–22),77,423,2,True,1
439.39,USA,USA,transfer,Evening (18–22),73,838,1,False,0
2496.99,Russia,Iran,deposit,Afternoon (12–18),61,901,0,True,1
528.17,Germany,India,withdrawal,Afternoon (12–18),37,1264,0,False,0
83.66,Russia,USA,transfer,Morning (6–12),49,896,2,True,1
5419.39,Russia,Russia,transfer,Evening (18–22),26,600,1,True,1
4612.17,India,USA,withdrawal,Morning (6–12),51,1209,0,False,0
889.77,Russia,USA,transfer,Afternoon (12–18),31,663,0,True,1
1331.64,Russia,USA,deposit,Afternoon (12–18),21,661,0,True,1
119.97,Iran,USA,transfer,Afternoon (12–18),46,838,1,True,1
9007.45,Russia,India,transfer,Afternoon (12–18),78,351,0,True,1
18382.9,USA,Iran,withdrawal,Morning (6–12),32,1488,0,False,1
727.79,Germany,USA,deposit,Afternoon (12–18),34,603,0,False,0
1316.41,Iran,Germany,withdrawal,Night (22–6),36,1723,0,True,1
10140.3,Russia,Russia,deposit,Evening (18–22),55,1093,0,True,1
13049.89,USA,Russia,withdrawal,Afternoon (12–18),26,1807,0,False,1
2720.42,Germany,Russia,transfer,Evening (18–22),44,1093,1,False,0
259.74,Iran,Russia,deposit,Afternoon (12–18),66,1506,0,True,1
200.94,USA,Russia,deposit,Morning (6–12),32,899,1,False,0
4265.99,Russia,USA,transfer,Evening (18–22),54,1243,0,True,1
2495.27,India,Iran,withdrawal,Morning (6–12),45,775,0,False,0
145.35,India,Germany,deposit,Afternoon (12–18),67,1068,0,False,0
4376.37,Iran,India,transfer,Night (22–6),72,1177,0,True,1
56.83,USA,Germany,transfer,Night (22–6),21,1793,0,False,1
7741.05,Germany,India,deposit,Night (22–6),38,1952,2,False,1
1829.54,USA,India,deposit,Night (22–6),73,1333,0,False,1
205.45,India,Germany,deposit,Night (22–6),51,966,0,False,1
4437.94,Iran,USA,transfer,Morning (6–12),36,988,0,True,1
2534.87,Russia,Russia,withdrawal,Night (22–6),76,77,0,True,1
18210.06,USA,USA,withdrawal,Afternoon (12–18),54,218,0,False,1
3928.49,India,Russia,deposit,Morning (6–12),75,333,0,False,0
1609.57,Germany,Iran,transfer,Morning (6–12),21,1612,0,False,0
6179.71,Iran,India,transfer,Night (22–6),54,1749,0,True,1
1583.78,Russia,Germany,deposit,Evening (18–22),68,1158,0,True,1
11729.72,USA,Iran,transfer,Afternoon (12–18),49,398,0,False,1
2347.79,Germany,Russia,transfer,Morning (6–12),62,1554,0,False,0
3991.08,Russia,USA,transfer,Afternoon (12–18),65,489,0,True,1
259.48,India,Germany,deposit,Evening (18–22),29,276,0,False,0
2776.69,India,India,deposit,Morning (6–12),58,293,0,False,0
8929.79,Germany,Iran,deposit,Afternoon (12–18),73,1259,0,False,0
8190.44,India,India,withdrawal,Night (22–6),33,1560,0,False,1
1270.07,Iran,Russia,withdrawal,Morning (6–12),31,559,0,True,1
1281.43,Germany,India,deposit,Morning (6–12),71,1417,1,False,0
8499.69,India,USA,transfer,Morning (6–12),79,1816,0,False,0
13324.84,USA,Iran,transfer,Morning (6–12),18,779,0,False,1
501.1,India,Iran,deposit,Night (22–6),69,1393,0,False,1
2989.72,Iran,USA,transfer,Evening (18–22),72,436,0,True,1
2058.33,Russia,India,transfer,Evening (18–22),75,482,2,True,1
10227.65,Russia,USA,withdrawal,Afternoon (12–18),49,1886,1,True,1
436.1,India,Germany,transfer,Night (22–6),38,1930,0,False,1
1185.74,Russia,USA,transfer,Night (22–6),21,843,1,True,1
6981.08,India,India,deposit,Afternoon (12–18),26,607,0,False,0
263.28,Iran,USA,withdrawal,Night (22–6),73,1901,1,True,1
3391.64,Russia,Russia,withdrawal,Night (22–6),68,994,2,True,1
2917.94,USA,USA,transfer,Morning (6–12),63,1203,0,False,0
2035.34,India,USA,deposit,Morning (6–12),39,1246,0,False,0
2509.1,Russia,India,withdrawal,Morning (6–12),29,1961,2,True,1
